dataset_id,file,boundary_m,label,omega_rpm,axial_depth_m,kurtosis_1st_derivative,ar_coeff_2,d2_energy,skewness_1st_derivative,multi_axis_energy_asymmetry,d3_d4_subband_energy_ratio,coherence_at_dominant_resonant,impulse_factor,cross_axis_peak_delay,cross_spectral_centroid,phase_space_ellipsicity,bivariate_orbit_radius_ratio
3,ds3_time3_83.h5,0.003969004780406621,0,12500.0,0.002,1.5853696516414901,-0.9430734094342491,17956.714408749598,0.9996404588842447,-0.4851997052387329,0.05471643897110117,0.9999999296718382,2.2309522068297847,7.999999999999674e-05,963.1636306601082,0.5874702512956244,0.2834841871154225
3,ds3_time3_84.h5,0.003969004780406621,0,12500.0,0.003,1.6887219838951038,-0.8566065461786786,17130.868181604972,0.5319556327250288,-0.4709118121392529,0.046058031407255715,0.999999837088563,2.332713995926412,0.00011999999999999511,896.3330968196258,0.5877280853112494,0.284374400584917
3,ds3_time3_85.h5,0.003969004780406621,1,12500.0,0.004,2.4050545302579645,-1.1259863636225962,22222.334611686696,0.04081055320756077,-0.45545858848556736,0.0625790066559519,0.9999996588723271,2.4923742287564967,0.001079999999999956,876.6115029969571,0.6233061530553732,0.2913443929661471
3,ds3_time3_86.h5,0.003969004780406621,1,12500.0,0.005,2.0072699858890704,-1.94243770017183,309071.957249162,-0.8995219534148902,-0.3975717021996125,0.2947960481199211,0.9999857237297092,3.2429176786017595,0.004679999999999809,1025.4481775413067,0.7768950473732426,0.31303145026737256
3,ds3_time3_87.h5,0.005340597618458012,0,13000.0,0.001,1.5340010829834887,-0.9644847099803617,15183.472284862888,1.636755906564268,-0.4761806677673657,0.06307495556196635,0.9999998528444767,2.179643520125061,7.957559681698312e-05,1078.9885382575724,0.6083474617069913,0.27347095449735914
3,ds3_time3_88.h5,0.005340597618458012,0,13000.0,0.002,1.5218533093334377,-0.933534594317436,22389.003197985225,1.0677702801521134,-0.46704162087357515,0.058871980275509314,0.9999997733207712,2.22694770416085,7.957559681698312e-05,1005.1193922847586,0.6076944538423482,0.27395915986712
3,ds3_time3_89.h5,0.005340597618458012,0,13000.0,0.003,1.5184332131262692,-0.8328779349131288,20641.940601897455,0.5822111604251096,-0.45207163714943904,0.049390845168096796,0.9999995000759448,2.255370547777207,7.957559681698312e-05,932.454573818932,0.6066054207268714,0.27459791751797463
3,ds3_time3_90.h5,0.005340597618458012,0,13000.0,0.004,1.5850037790494709,-0.6888937641069639,13996.218195492984,0.3493153590946521,-0.439686108128478,0.04252055539912438,0.9999991261225405,2.2583641381153234,0.00011936339522547468,899.0275125600854,0.6063214871745723,0.27502077954586174
3,ds3_time3_91.h5,0.005340597618458012,0,13000.0,0.005,1.6519156486987123,-0.628819034458808,14658.550332110877,0.2586279573470611,-0.4341526565423647,0.04165570652611064,0.9999988996997077,2.355454996717452,0.00011936339522547468,890.4296925218497,0.6073197120220192,0.2753225484359829
3,ds3_time3_92.h5,0.005340597618458012,1,13000.0,0.006,2.3312808482455654,-1.7427688030759818,89180.21796249208,-0.44229934131538207,-0.41162536900966323,0.11707050808422653,0.9999978851262767,2.6619144097292224,0.0035809018567642403,928.2086180582669,0.6678196546825379,0.2870915120660793
